Trial,Stim_Fast_sub001,Stim_Fast_sub002,Stim_Fast_sub003,Stim_Fast_sub004,Stim_Fast_sub005,Stim_Fast_sub006,Stim_Slow_sub001,Stim_Slow_sub002,Stim_Slow_sub003,Stim_Slow_sub004,Stim_Slow_sub005,Stim_Slow_sub006,Recovery_Fast_sub001,Recovery_Fast_sub002,Recovery_Fast_sub003,Recovery_Fast_sub004,Recovery_Fast_sub005,Recovery_Fast_sub006,Recovery_Slow_sub001,Recovery_Slow_sub002,Recovery_Slow_sub003,Recovery_Slow_sub004,Recovery_Slow_sub005,Recovery_Slow_sub006
59,778.464347324929,-269.760219213073,-185.598867031924,385.317079098723,-155.902820330155,577.950417033095,68.5058405119707,-793.849826580731,-216.470602072201,1836.31388781178,-1219.72869230539,-318.668387521312,586.956749663027,-135.256531207232,352.17070191061,1540.41555854018,19.4463906818951,1483.8889824271,-673.83053748761,25.4304999651404,28.94493103176,740.575253263,-1928.29774971099,-74.7540949173635
60,843.013366478421,-143.232376790774,82.4272990413665,4.13919396539404,-124.236113554129,656.813677189238,22.2602127690648,-742.152385902135,-297.947994497496,1456.73568224444,-899.754897879656,-378.366914199319,596.157334629614,-128.314027158362,190.027899254636,1517.84970835812,-210.065987699161,1679.32642416964,-749.13658857051,-78.4970200859207,-17.241607421036,906.276396447638,-2069.25594685502,333.274741790373
61,709.928318412978,-255.181233655946,64.3425863393918,346.506072072122,14.8214516686389,812.432204878814,-15.3218520679716,-672.296097947247,-426.057247965744,1550.71387175751,-922.076197986083,-149.696501986222,582.956090376733,-4.88898920181782,184.068392046938,962.114811047163,41.1280342821196,1678.59767689307,-794.031198577592,27.5193199287087,46.4513757068762,590.277416727764,-1879.98892383828,-160.670793391122
62,854.558969479182,-212.252951522324,195.557960642797,-158.047114220617,36.3321899869488,804.983355198809,-258.466159807256,-573.56140806708,-407.849410290401,1236.46691985684,-632.340891483009,-215.597371706993,394.743255763173,-38.4536132927915,-142.44929616049,888.75153479814,-102.886604602946,1858.2833338474,-604.881794054267,-21.3035883597577,77.239831069367,866.788082236966,-1853.98240622674,-215.353705916043
63,535.554970687073,-427.397623627813,130.01857845626,-44.284481935425,-292.942650006964,720.800465668117,-264.325456282907,-358.780044670521,-334.908698659614,1536.69354634962,-717.032767717979,-446.658580625337,371.865879812997,43.3385286262851,-80.0133912012652,406.954410675391,160.920504840431,1679.37175345921,-575.758639700978,39.6305686699779,31.1027524696319,201.619171474098,-1638.09183026422,-264.140136249127
64,651.961006971542,-378.595907563018,316.308789377219,-132.652882874248,-138.60615441234,630.708530510125,-300.825421460765,-171.548681494321,-312.878025008642,1140.76432702178,-504.289157497596,-785.792843822324,317.834089706431,-183.297047481989,-100.351116082043,591.368076158744,120.706633487042,1741.18479404268,-601.846105615191,-69.3144236877733,-177.5868995106,392.973370510591,-1622.97301759151,-323.275217607882
65,825.621388473963,-543.56717522486,292.10527998052,399.6484156377,-182.217097390993,595.729089917088,-150.512273389196,-203.784124196508,-299.370416609012,1056.91066647786,-719.64725165697,-585.264242931653,315.746855919485,-110.965152860727,82.2945560692733,361.047298254951,339.189257425177,1645.16611273548,-423.102231240512,140.141327235276,-241.064082781145,69.9072573800058,-1359.84222390594,-453.920091024203
66,739.553613359658,-406.092509710417,351.688368461454,141.632679218152,66.0231772679704,809.394345603148,-140.082379914347,-131.650120770404,-184.286645035185,633.072332356168,-520.860369065529,-530.531543951971,500.952271452379,-252.347765309804,-15.3927810025589,590.245073312546,81.5804542958508,1647.00638139593,-370.810786767874,-32.8411568143988,-311.313290914575,249.555970493019,-1592.3180545101,223.528228411667
67,679.775016184043,-543.859564480032,263.437398027113,441.038877804254,95.8383136703551,786.216012613798,62.4645370938192,-257.582170511686,-245.845518090277,977.928782189714,-550.945868946552,-651.543758525986,670.66844077666,-178.156098301802,210.391883442996,601.481009519451,273.970886013837,1436.89250197821,-284.337673521531,-130.682872096983,-441.666158154275,-205.798312396622,-1620.47374574095,450.874386017495
68,714.383415762314,-426.033923112838,341.909221400259,238.566277014483,387.090851306543,781.480221458055,63.5390352937579,-500.120507027592,-230.853363976522,690.012419071283,-467.160040587463,-453.81625284928,673.496055840484,-323.547197270293,66.8983298178891,979.281845977487,28.537063348052,1640.36239567107,-246.213806956001,-238.572723723013,-489.243758039693,-24.5849318334285,-1860.76147579878,433.350833626443
69,678.095659449415,-510.059847760809,247.340600110852,555.554837295028,342.448655427868,829.342744729769,120.087456469583,-693.20127166493,-285.539949299067,1085.94242714159,-573.347455929328,-191.751207013144,905.599101988999,-280.599839143612,122.823460428256,535.436873750054,32.529437690805,1319.47168588677,-75.3190845373306,-127.434175588712,-268.308163675971,-50.8733347166071,-1778.23879030996,628.164105617401
70,384.098403645231,-376.866858698029,189.943808055831,71.8404857568612,394.894202246037,812.45215905214,-51.8046636512358,-591.86517790587,-270.791525902076,809.621346484455,-644.115035565787,-672.955545363782,1011.95801859471,-454.476533914168,26.6156996978939,799.730387319961,-189.602731453997,1326.71005084764,-16.8340548962556,-308.661943101487,-261.549309166106,482.791307884259,-1977.96810589669,395.549315122552
71,408.71597370823,-512.1917942748,-3.81732271908459,413.144222841882,57.3254828421332,544.053368775407,-91.4097796911542,-700.044091667027,-380.580527256671,1217.4450057817,-1001.47150400604,-610.284024279868,902.956732582505,-293.458819452545,117.960611376811,659.068494287385,-131.674535215832,1207.91317552875,36.6097055048276,-187.250183204163,-225.832088839459,394.807492649831,-1820.8754066807,-103.242465903055
72,514.973312600523,-381.69573241069,124.06470437061,91.8954400488847,211.993721419629,646.092465868291,-217.54259914318,-368.027147410218,-341.504500556759,855.76599025229,-1081.65714517594,-307.557557224412,900.884788176887,-377.368987568668,-11.6987544025937,920.676762997919,-234.529099819757,1493.31378945288,-129.637466572314,-136.988288300025,-180.666134945262,1018.73889831961,-1725.16878210522,-135.688527787433
73,528.776254364376,-529.65284640272,26.0999832601924,337.964712853654,103.737847834043,619.620415284627,-272.994902253128,-411.849357195274,-468.926294046893,691.966808536652,-1252.1448012637,-171.849062404204,1007.02006452933,-161.285209434577,105.300694796993,642.614795319709,-279.688292801609,1305.07640739824,22.37255241396,-3.25506301247333,-196.791578154951,1075.91695831423,-1511.33196752639,-502.294292150098
74,416.241799884552,-415.710376686558,154.238970211852,-74.2193115851915,157.870152530787,678.713338785378,-260.477052322976,-384.195167353357,-423.828060731771,403.667588033628,-1364.12188968218,-213.537107534091,932.569414138632,-227.145088674886,-55.0797428485885,913.344740470226,-479.594344138884,1597.77881744991,-78.1476563314977,53.296046807789,-375.107891552721,1238.1867660297,-1617.57794898677,-127.366735997976
75,484.842233376658,-539.560904403539,328.112764823944,331.102514215431,-61.0429327055367,684.732355834802,-301.098854529313,-527.803250492846,-364.904251854451,606.09335825881,-1318.23644319702,-80.0563683390128,849.593918691165,-89.9456786340743,66.2415877587287,745.886000926984,-631.77071523937,1306.18339990651,15.6765837116154,253.818270215098,-511.816921506097,1022.13972723392,-1506.96010246748,81.8746826925444
76,448.953708977089,-369.789135546853,615.221193067901,143.510625442245,15.0878529048318,638.569569730414,-142.529086153937,-463.740934152956,-247.280511273521,356.377531809729,-1196.41394744768,-181.698383404748,846.060855499825,-212.208554694389,26.5916669567405,1034.56229669995,-508.147904883809,1599.91238763317,-76.1847031381908,234.350733057846,-570.808945574916,1064.04649145953,-1762.13920456212,406.792359613427
77,216.624719815984,-515.658983271929,503.078155426675,590.791356660042,-198.182061930324,691.724884083482,-63.3451140058246,-752.014689169249,-346.709733458978,407.087580626157,-1333.85375512869,176.579330268213,981.386072440621,-52.7411465118134,63.9876960942424,992.750148239134,-726.792236439718,1361.76464143732,128.866611189787,201.103116537025,-590.629763664854,780.082727564504,-1459.1655633196,183.971380850679
78,82.1840804801341,-398.263407688661,618.452053060551,665.974621893552,-211.476867127216,668.904560217739,118.108056156047,-638.771306363613,-241.145559886734,206.18053760263,-1224.64127264168,-37.5745306920626,953.234806221244,-153.09118012216,-7.14502440156821,1375.24996726685,-756.233777039535,1397.34403821733,275.304398666361,59.7286076932087,-646.783561145064,890.239391736311,-1503.35273622162,658.156907124813
79,118.957606048241,-417.929400253475,549.100990403223,1126.54269740822,-441.113778346332,619.039604315185,143.498760979825,-629.173737247637,-316.117217585558,349.470698877871,-962.011428843234,90.7532719062701,1195.17635130957,96.9507121484867,155.01878019005,1230.99177360465,-694.374123039024,1291.11744011824,408.38446569801,45.959245773337,-593.049955177775,600.455361032947,-1250.70500349743,109.517678249398
80,242.821208432523,-169.693736384468,413.028025059732,1228.18307025421,-96.0348274131425,750.009529045215,237.455164743126,-421.840082774596,-383.211767957272,296.147342658302,-930.163200826907,-20.9399742988662,1181.97308516987,76.1729275919515,15.3444314081207,1353.13565996175,-544.404422435468,1629.03490615905,192.396011054564,-93.7577479879114,-543.145161350662,676.015528995778,-1364.02311534613,310.885514356302
81,366.426990331674,-327.089733557184,218.783991704429,1526.30711871161,-223.330947509708,784.677235801889,3.23938269214977,-390.763733545999,-565.175177932564,800.798116771633,-963.330823464625,-201.749338014449,1187.9533872136,263.977846243986,87.6374962980167,1291.22492429841,-680.976051139369,1364.67250152369,346.052339339031,-37.8545132890044,-453.017839340403,580.676336038769,-1079.34242191973,95.039392593394
82,344.319061148886,-164.817181792127,279.985297073332,1347.3544088581,-210.104964927938,631.89872061949,30.3426919957615,-291.958304207673,-450.501298292085,843.23477426826,-853.630002689816,-605.666985888825,1253.10912948817,215.963859268392,64.2281860653188,1381.60009460683,-649.295406227659,1518.22667098063,320.117895712653,10.3578816691506,-454.193162140736,653.283534322376,-1343.72087871487,330.241254629937
83,330.564551209136,-112.83607844884,221.365116488389,1429.55411533946,-449.47572235124,650.490541955245,8.595690523146,-365.387700835115,-605.909461916704,1558.92319339204,-984.590342380572,-881.892441596244,1278.63417237059,465.700517443638,89.7110739670852,1058.05421624776,-610.644383636539,1501.90969383811,275.696864067783,37.9620041744229,-353.626072087067,709.480994237025,-1108.38614961806,169.119561796836
84,436.639970384234,93.2955107352805,284.447016700283,1287.87236979222,-296.718872788946,635.766533698976,41.6775667400643,-289.177445196371,-521.658652652106,1064.61563065953,-1234.5679916435,-1081.76667026542,1018.02885624106,415.911678979064,-77.9308222559889,1338.08930775811,-820.373040997199,1524.32318127444,217.889674010851,-89.9071649743119,-387.687022106808,1202.76049168092,-1245.96704786625,84.2778719653516
85,211.138787453587,189.624559378681,340.429936455022,970.212278625397,-517.245577644095,476.223586864024,315.868361029412,-292.153964003147,-432.700584433071,603.182553595164,-1329.37485963931,-943.131737526291,1065.58154992739,534.558140501814,-175.987049597513,1345.56606513868,-1170.56003027128,1543.47117360942,436.484056690386,-196.986341411387,-412.590447981482,1566.67150535084,-1034.94236633704,-254.136692771203
86,908.756031500543,736.960059374624,445.435267563295,845.477244791488,-36.8177846523577,381.73843425682,238.397673945723,-223.634418428815,-202.39613964741,-889.872675129741,-1553.32560936712,-548.627948905124,481.844137159206,419.12894830808,-527.633247703348,1889.09514227168,-1733.02513343074,1465.46506003235,216.677026900645,-198.386197849688,-494.879863481198,2267.31267611202,-1218.88756269825,-1632.56697076515
